,user_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFMScore
33322,33323,-1,127,19469,1,2,1,121
33323,33324,5,113,17740,4,2,2,422
33324,33325,4,101,15607,4,3,3,433
33325,33326,6,151,20592,4,1,1,411
33326,33327,-1,93,13448,1,4,4,144
33327,33328,0,141,18511,1,1,2,112
33328,33329,5,137,18090,4,1,2,412
33329,33330,16,135,20686,4,1,1,411
33330,33331,-1,138,18963,1,1,1,111
33331,33332,2,97,13929,3,3,3,333
33332,33333,2,130,18435,3,1,2,312
33333,33334,0,78,12171,1,4,4,144
33334,33335,8,31,4698,4,4,4,444
33335,33336,0,96,12759,1,4,4,144
33336,33337,0,174,25620,1,1,1,111
33337,33338,0,97,14839,1,3,3,133
33338,33339,-1,106,14620,1,3,3,133
33339,33340,1,96,13339,2,4,4,244
33340,33341,1,72,11119,2,4,4,244
33341,33342,11,27,4873,4,4,4,444
33342,33343,6,122,18698,4,2,1,421
33343,33344,0,106,16434,1,3,2,132
33344,33345,0,127,17039,1,2,2,122
33345,33346,5,114,16525,4,2,2,422
33346,33347,-1,115,15665,1,2,3,123
33347,33348,-1,142,19763,1,1,1,111
33348,33349,-1,103,14823,1,3,3,133
33349,33350,7,96,13478,4,4,4,444
33350,33351,2,74,10631,3,4,4,344
33351,33352,0,82,12301,1,4,4,144
33352,33353,6,124,18955,4,2,1,421
33353,33354,3,96,13271,3,4,4,344
33354,33355,1,136,19913,2,1,1,211
33355,33356,2,153,22717,3,1,1,311
33356,33357,-1,176,25862,1,1,1,111
33357,33358,21,79,11223,4,4,4,444
33358,33359,3,50,6861,3,4,4,344
33359,33360,0,117,15387,1,2,3,123
33360,33361,1,130,19496,2,1,1,211
33361,33362,1,97,13754,2,3,3,233
33362,33363,5,149,20299,4,1,1,411
33363,33364,2,125,17358,3,2,2,322
33364,33365,2,75,9913,3,4,4,344
33365,33366,2,95,13395,3,4,4,344
33366,33367,-1,83,9945,1,4,4,144
33367,33368,6,98,14741,4,3,3,433
33368,33369,0,120,16478,1,2,2,122
33369,33370,-1,98,14357,1,3,3,133
33370,33371,-1,118,17930,1,2,2,122
33371,33372,0,96,15831,1,4,3,143
33372,33373,7,131,18672,4,1,1,411
33373,33374,-1,118,17686,1,2,2,122
33374,33375,7,92,11906,4,4,4,444
33375,33376,-1,108,15812,1,3,3,133
33376,33377,6,130,18695,4,1,1,411
33377,33378,1,134,20217,2,1,1,211
33378,33379,4,114,15974,4,2,2,422
33379,33380,-1,149,19960,1,1,1,111
33380,33381,-1,88,11987,1,4,4,144
33381,33382,2,78,11707,3,4,4,344
33382,33383,0,110,14190,1,3,3,133
33383,33384,0,130,19297,1,1,1,111
33384,33385,2,118,16447,3,2,2,322
33385,33386,1,77,11237,2,4,4,244
33386,33387,3,93,14841,3,4,3,343
33387,33388,3,93,13095,3,4,4,344
33388,33389,10,75,10131,4,4,4,444
33389,33390,0,134,19556,1,1,1,111
33390,33391,-1,43,5184,1,4,4,144
33391,33392,6,131,19479,4,1,1,411
33392,33393,11,77,11116,4,4,4,444
33393,33394,2,109,15604,3,3,3,333
33394,33395,1,86,12914,2,4,4,244
33395,33396,-1,94,12866,1,4,4,144
33396,33397,3,106,15253,3,3,3,333
33397,33398,0,113,14456,1,2,3,123
33398,33399,1,69,10729,2,4,4,244
33399,33400,0,119,17847,1,2,2,122
33400,33401,9,124,16314,4,2,2,422
33401,33402,-1,95,14175,1,4,3,143
33402,33403,1,138,20035,2,1,1,211
33403,33404,0,88,13215,1,4,4,144
33404,33405,5,74,11014,4,4,4,444
33405,33406,0,137,19891,1,1,1,111
33406,33407,1,83,12658,2,4,4,244
33407,33408,0,134,19165,1,1,1,111
33408,33409,0,176,23917,1,1,1,111
33409,33410,1,105,14820,2,3,3,233
33410,33411,10,128,19579,4,2,1,421
33411,33412,-1,119,16792,1,2,2,122
33412,33413,9,93,14516,4,4,3,443
33413,33414,-1,103,15428,1,3,3,133
33414,33415,0,86,12786,1,4,4,144
33415,33416,-1,115,16968,1,2,2,122
33416,33417,1,133,18760,2,1,1,211
33417,33418,0,115,16076,1,2,2,122
33418,33419,2,67,8614,3,4,4,344
33419,33420,2,95,13801,3,4,3,343
33420,33421,0,127,16818,1,2,2,122
33421,33422,1,114,17548,2,2,2,222
33422,33423,-1,78,11860,1,4,4,144
33423,33424,29,86,13536,4,4,4,444
33424,33425,-1,126,19245,1,2,1,121
33425,33426,9,83,12227,4,4,4,444
33426,33427,-1,131,19656,1,1,1,111
33427,33428,0,126,19573,1,2,1,121
33428,33429,0,105,15561,1,3,3,133
33429,33430,3,87,12529,3,4,4,344
33430,33431,3,74,10923,3,4,4,344
33431,33432,4,123,17930,4,2,2,422
33432,33433,-1,92,12563,1,4,4,144
33433,33434,3,98,13325,3,3,4,334
33434,33435,2,98,14308,3,3,3,333
33435,33436,2,78,11625,3,4,4,344
33436,33437,2,103,14285,3,3,3,333
33437,33438,0,103,14656,1,3,3,133
33438,33439,1,113,15991,2,2,2,222
33439,33440,-1,139,21147,1,1,1,111
33440,33441,-1,74,10099,1,4,4,144
33441,33442,-1,101,14032,1,3,3,133
33442,33443,8,89,12003,4,4,4,444
33443,33444,31,29,5310,4,4,4,444
33444,33445,-1,122,17426,1,2,2,122
33445,33446,-1,116,16292,1,2,2,122
33446,33447,2,118,18021,3,2,2,322
33447,33448,3,72,10601,3,4,4,344
33448,33449,5,94,11947,4,4,4,444
33449,33450,-1,139,21414,1,1,1,111
33450,33451,6,85,11598,4,4,4,444
33451,33452,-1,94,13261,1,4,4,144
33452,33453,6,102,12704,4,3,4,434
33453,33454,-1,128,20739,1,2,1,121
33454,33455,-1,180,26708,1,1,1,111
33455,33456,-1,130,20118,1,1,1,111
33456,33457,0,124,17185,1,2,2,122
33457,33458,1,76,12744,2,4,4,244
33458,33459,4,58,7998,4,4,4,444
33459,33460,2,95,13899,3,4,3,343
33460,33461,1,90,14761,2,4,3,243
33461,33462,3,68,8234,3,4,4,344
33462,33463,-1,86,12307,1,4,4,144
33463,33464,2,111,14954,3,3,3,333
33464,33465,2,120,18220,3,2,2,322
33465,33466,-1,106,13003,1,3,4,134
33466,33467,5,133,19346,4,1,1,411
33467,33468,-1,118,15035,1,2,3,123
33468,33469,1,112,15886,2,2,3,223
33469,33470,6,130,19916,4,1,1,411
33470,33471,-1,130,18549,1,1,1,111
33471,33472,-1,142,18875,1,1,1,111
33472,33473,-1,174,25716,1,1,1,111
33473,33474,-1,122,18365,1,2,2,122
33474,33475,2,118,16737,3,2,2,322
33475,33476,7,54,7405,4,4,4,444
33476,33477,0,84,11879,1,4,4,144
33477,33478,-1,97,14709,1,3,3,133
33478,33479,1,96,14159,2,4,3,243
33479,33480,1,137,23625,2,1,1,211
33480,33481,0,96,14884,1,4,3,143
33481,33482,8,96,13386,4,4,4,444
33482,33483,1,83,10284,2,4,4,244
33483,33484,-1,133,19351,1,1,1,111
33484,33485,0,80,10890,1,4,4,144
33485,33486,0,100,13225,1,3,4,134
33486,33487,2,89,12808,3,4,4,344
33487,33488,1,111,16976,2,3,2,232
33488,33489,2,118,16659,3,2,2,322
33489,33490,7,85,11407,4,4,4,444
33490,33491,4,118,17865,4,2,2,422
33491,33492,2,91,12412,3,4,4,344
33492,33493,2,101,15244,3,3,3,333
33493,33494,0,127,18407,1,2,2,122
33494,33495,-1,97,13243,1,3,4,134
33495,33496,5,90,12904,4,4,4,444
33496,33497,2,137,18402,3,1,2,312
33497,33498,2,115,16774,3,2,2,322
33498,33499,3,111,16206,3,3,2,332
33499,33500,-1,152,21757,1,1,1,111
33500,33501,5,108,16747,4,3,2,432
33501,33502,3,135,21524,3,1,1,311
33502,33503,1,142,19724,2,1,1,211
33503,33504,-1,95,14811,1,4,3,143
33504,33505,3,136,20319,3,1,1,311
33505,33506,1,104,14725,2,3,3,233
33506,33507,1,120,17440,2,2,2,222
33507,33508,2,123,16835,3,2,2,322
33508,33509,5,115,16561,4,2,2,422
33509,33510,1,129,18541,2,1,1,211
33510,33511,0,127,20980,1,2,1,121
33511,33512,-1,126,17313,1,2,2,122
33512,33513,5,94,15092,4,4,3,443
33513,33514,-1,154,23017,1,1,1,111
33514,33515,-1,97,15678,1,3,3,133
33515,33516,-1,131,18894,1,1,1,111
33516,33517,1,85,9817,2,4,4,244
33517,33518,4,123,17222,4,2,2,422
33518,33519,0,110,15218,1,3,3,133
33519,33520,-1,86,12097,1,4,4,144
33520,33521,3,43,5557,3,4,4,344
33521,33522,2,127,18097,3,2,2,322
33522,33523,3,106,14639,3,3,3,333
33523,33524,-1,107,15567,1,3,3,133
33524,33525,1,72,10371,2,4,4,244
33525,33526,-1,104,16028,1,3,2,132
33526,33527,0,172,24704,1,1,1,111
33527,33528,7,91,13938,4,4,3,443
33528,33529,1,98,12465,2,3,4,234
33529,33530,-1,114,16858,1,2,2,122
33530,33531,3,111,16635,3,3,2,332
33531,33532,-1,79,11872,1,4,4,144
33532,33533,2,97,12319,3,3,4,334
33533,33534,4,138,19107,4,1,1,411
33534,33535,2,98,16130,3,3,2,332
33535,33536,1,118,17000,2,2,2,222
33536,33537,-1,159,23187,1,1,1,111
33537,33538,2,108,15015,3,3,3,333
33538,33539,6,94,15154,4,4,3,443
33539,33540,8,73,9743,4,4,4,444
33540,33541,-1,94,12855,1,4,4,144
33541,33542,2,83,11526,3,4,4,344
33542,33543,2,112,15433,3,2,3,323
33543,33544,4,92,13188,4,4,4,444
33544,33545,1,121,20412,2,2,1,221
33545,33546,-1,141,21068,1,1,1,111
33546,33547,3,157,23870,3,1,1,311
33547,33548,10,93,12761,4,4,4,444
33548,33549,2,131,19028,3,1,1,311
33549,33550,3,101,14470,3,3,3,333
33550,33551,5,96,13685,4,4,3,443
33551,33552,0,65,8358,1,4,4,144
33552,33553,-1,86,12440,1,4,4,144
33553,33554,0,134,18943,1,1,1,111
33554,33555,-1,170,25159,1,1,1,111
33555,33556,3,169,23745,3,1,1,311
33556,33557,0,149,20397,1,1,1,111
33557,33558,0,84,11764,1,4,4,144
33558,33559,-1,126,17791,1,2,2,122
33559,33560,3,113,15946,3,2,3,323
33560,33561,2,75,10091,3,4,4,344
33561,33562,-1,115,16271,1,2,2,122
33562,33563,12,79,12432,4,4,4,444
33563,33564,-1,118,16350,1,2,2,122
33564,33565,0,107,15423,1,3,3,133
33565,33566,-1,99,16146,1,3,2,132
33566,33567,3,148,19324,3,1,1,311
33567,33568,2,135,20210,3,1,1,311
33568,33569,3,113,17304,3,2,2,322
33569,33570,0,140,21200,1,1,1,111
33570,33571,0,107,15394,1,3,3,133
33571,33572,0,159,21757,1,1,1,111
33572,33573,1,132,17894,2,1,2,212
33573,33574,1,81,10913,2,4,4,244
33574,33575,0,76,9674,1,4,4,144
33575,33576,2,122,17274,3,2,2,322
33576,33577,1,102,15647,2,3,3,233
33577,33578,-1,137,20203,1,1,1,111
33578,33579,0,103,15366,1,3,3,133
33579,33580,1,139,19532,2,1,1,211
33580,33581,1,72,11158,2,4,4,244
33581,33582,1,116,16824,2,2,2,222
33582,33583,4,121,18401,4,2,2,422
33583,33584,1,113,17130,2,2,2,222
33584,33585,5,156,21092,4,1,1,411
33585,33586,4,115,15669,4,2,3,423
33586,33587,0,96,13435,1,4,4,144
33587,33588,3,122,16787,3,2,2,322
33588,33589,2,137,21353,3,1,1,311
33589,33590,-1,77,10912,1,4,4,144
33590,33591,2,113,17457,3,2,2,322
33591,33592,4,72,11042,4,4,4,444
33592,33593,-1,98,14773,1,3,3,133
33593,33594,-1,106,14245,1,3,3,133
33594,33595,6,102,16129,4,3,2,432
33595,33596,20,60,8277,4,4,4,444
33596,33597,-1,104,15421,1,3,3,133
33597,33598,1,65,8418,2,4,4,244
33598,33599,-1,163,24177,1,1,1,111
33599,33600,-1,107,15183,1,3,3,133
33600,33601,5,89,14301,4,4,3,443
33601,33602,2,100,13787,3,3,3,333
33602,33603,1,127,18871,2,2,1,221
33603,33604,-1,88,12114,1,4,4,144
33604,33605,3,112,16910,3,2,2,322
33605,33606,0,146,21316,1,1,1,111
33606,33607,4,105,15154,4,3,3,433
33607,33608,1,104,15453,2,3,3,233
33608,33609,1,147,19642,2,1,1,211
33609,33610,-1,119,16967,1,2,2,122
33610,33611,-1,125,17953,1,2,2,122
33611,33612,5,134,20284,4,1,1,411
33612,33613,0,113,16124,1,2,2,122
33613,33614,1,75,10090,2,4,4,244
33614,33615,-1,152,22728,1,1,1,111
33615,33616,4,135,18022,4,1,2,412
33616,33617,0,136,20777,1,1,1,111
33617,33618,-1,115,18641,1,2,1,121
33618,33619,-1,81,11503,1,4,4,144
33619,33620,-1,85,11979,1,4,4,144
33620,33621,-1,165,21941,1,1,1,111
33621,33622,3,128,20122,3,2,1,321
33622,33623,1,105,15502,2,3,3,233
33623,33624,12,95,12039,4,4,4,444
33624,33625,-1,139,19826,1,1,1,111
33625,33626,1,137,18720,2,1,1,211
33626,33627,-1,86,12663,1,4,4,144
33627,33628,2,70,10169,3,4,4,344
33628,33629,4,111,16192,4,3,2,432
33629,33630,10,80,10225,4,4,4,444
33630,33631,3,102,14643,3,3,3,333
33631,33632,4,113,15606,4,2,3,423
33632,33633,0,176,23545,1,1,1,111
33633,33634,6,103,16568,4,3,2,432
33634,33635,5,136,18267,4,1,2,412
33635,33636,3,102,14043,3,3,3,333
33636,33637,-1,89,13049,1,4,4,144
33637,33638,0,103,13912,1,3,3,133
33638,33639,-1,109,15725,1,3,3,133
33639,33640,1,150,20843,2,1,1,211
33640,33641,3,102,14601,3,3,3,333
33641,33642,-1,151,22363,1,1,1,111
33642,33643,6,119,16923,4,2,2,422
33643,33644,6,108,15174,4,3,3,433
33644,33645,8,92,13687,4,4,3,443
33645,33646,10,115,17064,4,2,2,422
33646,33647,9,101,14828,4,3,3,433
33647,33648,11,93,13645,4,4,4,444
33648,33649,-1,131,17571,1,1,2,112
33649,33650,0,119,16194,1,2,2,122
33650,33651,1,131,18791,2,1,1,211
33651,33652,1,108,14643,2,3,3,233
33652,33653,-1,148,21559,1,1,1,111
33653,33654,7,139,20035,4,1,1,411
33654,33655,0,121,17633,1,2,2,122
33655,33656,0,80,12485,1,4,4,144
33656,33657,5,66,9082,4,4,4,444
33657,33658,3,82,12499,3,4,4,344
33658,33659,-1,94,13302,1,4,4,144
33659,33660,3,87,12361,3,4,4,344
33660,33661,2,130,16535,3,1,2,312
33661,33662,0,152,22718,1,1,1,111
33662,33663,0,116,16510,1,2,2,122
33663,33664,1,102,14385,2,3,3,233
33664,33665,3,140,21893,3,1,1,311
33665,33666,3,113,17923,3,2,2,322
33666,33667,4,98,12782,4,3,4,434
33667,33668,2,122,17985,3,2,2,322
33668,33669,3,105,15627,3,3,3,333
33669,33670,1,93,13803,2,4,3,243
33670,33671,-1,83,13292,1,4,4,144
33671,33672,0,102,15934,1,3,3,133
33672,33673,1,84,12874,2,4,4,244
33673,33674,-1,109,14979,1,3,3,133
33674,33675,3,120,17862,3,2,2,322
33675,33676,-1,114,15955,1,2,3,123
33676,33677,1,134,21051,2,1,1,211
33677,33678,0,119,18522,1,2,2,122
33678,33679,-1,172,24087,1,1,1,111
33679,33680,15,44,5825,4,4,4,444
33680,33681,1,110,17073,2,3,2,232
33681,33682,-1,162,23172,1,1,1,111
33682,33683,2,102,16368,3,3,2,332
33683,33684,1,114,17754,2,2,2,222
33684,33685,7,89,12523,4,4,4,444
33685,33686,0,115,17306,1,2,2,122
33686,33687,3,135,18811,3,1,1,311
33687,33688,1,79,11184,2,4,4,244
33688,33689,0,137,21273,1,1,1,111
33689,33690,2,94,12773,3,4,4,344
33690,33691,0,42,5227,1,4,4,144
33691,33692,0,142,20941,1,1,1,111
33692,33693,11,67,9403,4,4,4,444
33693,33694,5,74,11586,4,4,4,444
33694,33695,13,71,9509,4,4,4,444
33695,33696,0,86,11883,1,4,4,144
33696,33697,-1,188,27650,1,1,1,111
33697,33698,6,151,23788,4,1,1,411
33698,33699,0,101,14708,1,3,3,133
33699,33700,0,100,14207,1,3,3,133
33700,33701,-1,91,14462,1,4,3,143
33701,33702,3,118,16744,3,2,2,322
33702,33703,2,84,12571,3,4,4,344
33703,33704,4,120,16907,4,2,2,422
33704,33705,1,92,13979,2,4,3,243
33705,33706,6,125,15953,4,2,3,423
33706,33707,2,104,12934,3,3,4,334
33707,33708,4,101,14564,4,3,3,433
33708,33709,1,105,16897,2,3,2,232
33709,33710,6,84,12199,4,4,4,444
33710,33711,5,25,2944,4,4,4,444
33711,33712,0,135,19986,1,1,1,111
33712,33713,0,169,21528,1,1,1,111
33713,33714,6,101,15177,4,3,3,433
33714,33715,21,99,14555,4,3,3,433
33715,33716,0,186,26001,1,1,1,111
33716,33717,0,132,18290,1,1,2,112
33717,33718,-1,126,16964,1,2,2,122
33718,33719,0,88,12078,1,4,4,144
33719,33720,6,93,13098,4,4,4,444
33720,33721,-1,126,16391,1,2,2,122
33721,33722,0,76,11255,1,4,4,144
33722,33723,-1,128,19039,1,2,1,121
33723,33724,5,113,16528,4,2,2,422
33724,33725,1,101,13424,2,3,4,234
33725,33726,2,93,12246,3,4,4,344
33726,33727,1,76,11802,2,4,4,244
33727,33728,6,149,21478,4,1,1,411
33728,33729,-1,131,17789,1,1,2,112
33729,33730,-1,100,14758,1,3,3,133
33730,33731,2,106,15903,3,3,3,333
33731,33732,-1,119,16830,1,2,2,122
33732,33733,-1,115,16755,1,2,2,122
33733,33734,2,122,19425,3,2,1,321
33734,33735,6,105,16247,4,3,2,432
33735,33736,1,94,13106,2,4,4,244
33736,33737,0,99,13858,1,3,3,133
33737,33738,2,111,16460,3,3,2,332
33738,33739,-1,136,19712,1,1,1,111
33739,33740,1,140,19144,2,1,1,211
33740,33741,14,96,12838,4,4,4,444
33741,33742,4,94,12494,4,4,4,444
33742,33743,-1,135,19725,1,1,1,111
33743,33744,1,114,17920,2,2,2,222
33744,33745,5,132,19013,4,1,1,411
33745,33746,0,110,14371,1,3,3,133
33746,33747,11,96,13744,4,4,3,443
33747,33748,1,84,11894,2,4,4,244
33748,33749,6,146,20433,4,1,1,411
33749,33750,3,106,14911,3,3,3,333
33750,33751,5,118,17474,4,2,2,422
33751,33752,5,110,17350,4,3,2,432
33752,33753,12,93,12264,4,4,4,444
33753,33754,5,96,14378,4,4,3,443
33754,33755,2,78,12228,3,4,4,344
33755,33756,1,74,11406,2,4,4,244
33756,33757,-1,134,18484,1,1,2,112
33757,33758,1,160,24696,2,1,1,211
33758,33759,-1,98,15125,1,3,3,133
33759,33760,0,97,14174,1,3,3,133
33760,33761,0,97,13260,1,3,4,134
33761,33762,-1,118,16516,1,2,2,122
33762,33763,5,93,14596,4,4,3,443
33763,33764,0,156,22813,1,1,1,111
33764,33765,3,157,22448,3,1,1,311
33765,33766,7,116,16555,4,2,2,422
33766,33767,1,111,17561,2,3,2,232
33767,33768,2,107,16736,3,3,2,332
33768,33769,0,115,15506,1,2,3,123
33769,33770,-1,109,15324,1,3,3,133
33770,33771,-1,86,11786,1,4,4,144
33771,33772,0,158,22968,1,1,1,111
33772,33773,0,97,13867,1,3,3,133
33773,33774,0,110,15840,1,3,3,133
33774,33775,0,72,10986,1,4,4,144
33775,33776,-1,127,19672,1,2,1,121
33776,33777,-1,126,19785,1,2,1,121
33777,33778,0,69,9561,1,4,4,144
33778,33779,-1,97,12519,1,3,4,134
33779,33780,2,120,17209,3,2,2,322
33780,33781,-1,120,17549,1,2,2,122
33781,33782,0,100,14107,1,3,3,133
33782,33783,2,112,15829,3,2,3,323
33783,33784,2,89,13134,3,4,4,344
33784,33785,-1,117,16687,1,2,2,122
33785,33786,0,111,15583,1,3,3,133
33786,33787,6,84,12641,4,4,4,444
33787,33788,0,75,10639,1,4,4,144
33788,33789,1,132,17957,2,1,2,212
33789,33790,2,99,14389,3,3,3,333
33790,33791,-1,118,15908,1,2,3,123
33791,33792,0,154,24829,1,1,1,111
33792,33793,1,132,20045,2,1,1,211
33793,33794,9,104,15604,4,3,3,433
33794,33795,-1,112,14883,1,2,3,123
33795,33796,-1,103,16263,1,3,2,132
33796,33797,2,126,17486,3,2,2,322
33797,33798,1,119,16943,2,2,2,222
33798,33799,0,102,13321,1,3,4,134
33799,33800,2,97,14752,3,3,3,333
33800,33801,10,116,17053,4,2,2,422
33801,33802,3,104,15709,3,3,3,333
33802,33803,-1,109,16302,1,3,2,132
33803,33804,4,118,15774,4,2,3,423
33804,33805,-1,114,15033,1,2,3,123
33805,33806,3,82,10891,3,4,4,344
33806,33807,3,111,16821,3,3,2,332
33807,33808,1,130,17701,2,1,2,212
33808,33809,4,36,5598,4,4,4,444
33809,33810,-1,99,14659,1,3,3,133
33810,33811,0,132,19654,1,1,1,111
33811,33812,-1,96,13914,1,4,3,143
33812,33813,-1,115,15654,1,2,3,123
33813,33814,5,107,16136,4,3,2,432
33814,33815,3,150,20863,3,1,1,311
33815,33816,-1,152,22566,1,1,1,111
33816,33817,9,112,16899,4,2,2,422
33817,33818,9,79,9637,4,4,4,444
33818,33819,-1,94,13269,1,4,4,144
33819,33820,8,111,18445,4,3,2,432
33820,33821,7,123,18181,4,2,2,422
33821,33822,4,101,14535,4,3,3,433
33822,33823,7,82,11173,4,4,4,444
33823,33824,2,99,12894,3,3,4,334
33824,33825,3,94,13091,3,4,4,344
33825,33826,7,93,12517,4,4,4,444
33826,33827,-1,105,14494,1,3,3,133
33827,33828,4,100,14940,4,3,3,433
33828,33829,4,87,11921,4,4,4,444
33829,33830,3,98,13093,3,3,4,334
33830,33831,1,110,15090,2,3,3,233
33831,33832,0,127,17016,1,2,2,122
33832,33833,2,109,15374,3,3,3,333
33833,33834,-1,104,14744,1,3,3,133
33834,33835,14,97,12850,4,3,4,434
33835,33836,0,142,18552,1,1,1,111
33836,33837,4,58,8922,4,4,4,444
33837,33838,-1,148,21511,1,1,1,111
33838,33839,3,84,12564,3,4,4,344
33839,33840,7,103,15887,4,3,3,433
33840,33841,4,116,17348,4,2,2,422
33841,33842,4,107,16841,4,3,2,432
33842,33843,0,99,14245,1,3,3,133
33843,33844,-1,122,17185,1,2,2,122
33844,33845,-1,86,12366,1,4,4,144
33845,33846,-1,107,15103,1,3,3,133
33846,33847,2,92,13130,3,4,4,344
33847,33848,4,127,18773,4,2,1,421
33848,33849,0,105,12993,1,3,4,134
33849,33850,3,82,11329,3,4,4,344
33850,33851,6,104,16306,4,3,2,432
33851,33852,-1,103,14634,1,3,3,133
33852,33853,0,103,14596,1,3,3,133
33853,33854,4,120,16352,4,2,2,422
33854,33855,-1,107,15765,1,3,3,133
33855,33856,1,147,21517,2,1,1,211
33856,33857,3,107,17111,3,3,2,332
33857,33858,6,142,22084,4,1,1,411
33858,33859,9,104,14636,4,3,3,433
33859,33860,-1,106,17955,1,3,2,132
33860,33861,-1,117,16997,1,2,2,122
33861,33862,2,84,12328,3,4,4,344
33862,33863,0,121,16356,1,2,2,122
33863,33864,1,181,25155,2,1,1,211
33864,33865,0,143,20533,1,1,1,111
33865,33866,0,90,12464,1,4,4,144
33866,33867,4,115,16234,4,2,2,422
33867,33868,5,105,14516,4,3,3,433
33868,33869,5,74,11024,4,4,4,444
33869,33870,9,113,16851,4,2,2,422
33870,33871,4,148,20633,4,1,1,411
33871,33872,0,185,26258,1,1,1,111
33872,33873,0,135,21357,1,1,1,111
33873,33874,0,123,17827,1,2,2,122
33874,33875,-1,120,18781,1,2,1,121
33875,33876,3,130,19262,3,1,1,311
33876,33877,-1,159,22251,1,1,1,111
33877,33878,-1,116,18896,1,2,1,121
33878,33879,0,112,15167,1,2,3,123
33879,33880,-1,120,16908,1,2,2,122
33880,33881,6,135,17932,4,1,2,412
33881,33882,7,97,14368,4,3,3,433
33882,33883,2,119,18558,3,2,1,321
33883,33884,6,114,15595,4,2,3,423
33884,33885,0,148,22128,1,1,1,111
33885,33886,-1,164,24643,1,1,1,111
33886,33887,1,67,9916,2,4,4,244
33887,33888,2,91,14133,3,4,3,343
33888,33889,6,126,18767,4,2,1,421
33889,33890,-1,184,25713,1,1,1,111
33890,33891,1,120,16301,2,2,2,222
33891,33892,0,129,17513,1,1,2,112
33892,33893,8,99,15251,4,3,3,433
33893,33894,9,91,12718,4,4,4,444
33894,33895,-1,117,16856,1,2,2,122
33895,33896,-1,138,20736,1,1,1,111
33896,33897,4,94,13713,4,4,3,443
33897,33898,0,126,18923,1,2,1,121
33898,33899,2,124,17261,3,2,2,322
33899,33900,1,86,12495,2,4,4,244
33900,33901,14,28,3999,4,4,4,444
33901,33902,-1,130,18170,1,1,2,112
33902,33903,9,75,9262,4,4,4,444
33903,33904,1,113,16472,2,2,2,222
33904,33905,-1,107,15293,1,3,3,133
33905,33906,10,92,12560,4,4,4,444
33906,33907,1,142,20479,2,1,1,211
33907,33908,1,116,16785,2,2,2,222
33908,33909,-1,117,16678,1,2,2,122
33909,33910,1,119,16371,2,2,2,222
33910,33911,0,93,12943,1,4,4,144
33911,33912,10,109,16122,4,3,2,432
33912,33913,5,120,17981,4,2,2,422
33913,33914,1,26,4034,2,4,4,244
33914,33915,0,64,9222,1,4,4,144
33915,33916,1,110,16367,2,3,2,232
33916,33917,3,98,12623,3,3,4,334
33917,33918,6,113,15549,4,2,3,423
33918,33919,-1,106,13285,1,3,4,134
33919,33920,8,77,11000,4,4,4,444
33920,33921,1,111,16942,2,3,2,232
33921,33922,0,143,20825,1,1,1,111
33922,33923,0,79,12420,1,4,4,144
33923,33924,5,132,21048,4,1,1,411
33924,33925,9,84,11816,4,4,4,444
33925,33926,-1,97,13406,1,3,4,134
33926,33927,1,116,17587,2,2,2,222
33927,33928,2,108,15336,3,3,3,333
33928,33929,-1,128,17970,1,2,2,122
33929,33930,7,98,13645,4,3,4,434
33930,33931,2,114,15389,3,2,3,323
33931,33932,-1,100,14584,1,3,3,133
33932,33933,4,90,13800,4,4,3,443
33933,33934,1,64,8238,2,4,4,244
33934,33935,0,112,17949,1,2,2,122
33935,33936,-1,106,15074,1,3,3,133
33936,33937,11,100,15329,4,3,3,433
33937,33938,2,156,23605,3,1,1,311
33938,33939,1,120,16371,2,2,2,222
33939,33940,-1,123,17395,1,2,2,122
33940,33941,1,92,11846,2,4,4,244
33941,33942,0,78,10146,1,4,4,144
33942,33943,2,110,16142,3,3,2,332
33943,33944,-1,85,14705,1,4,3,143
33944,33945,3,152,21374,3,1,1,311
33945,33946,7,71,9458,4,4,4,444
33946,33947,0,176,25158,1,1,1,111
33947,33948,2,164,24463,3,1,1,311
33948,33949,6,109,15993,4,3,2,432
33949,33950,0,107,15875,1,3,3,133
33950,33951,-1,86,10770,1,4,4,144
33951,33952,0,91,12558,1,4,4,144
33952,33953,-1,133,17695,1,1,2,112
33953,33954,-1,125,16535,1,2,2,122
33954,33955,1,100,15182,2,3,3,233
33955,33956,0,98,14078,1,3,3,133
33956,33957,2,106,13251,3,3,4,334
33957,33958,11,69,9738,4,4,4,444
33958,33959,-1,98,13293,1,3,4,134
33959,33960,-1,108,14693,1,3,3,133
33960,33961,1,113,15903,2,2,3,223
33961,33962,0,106,14023,1,3,3,133
33962,33963,0,90,13530,1,4,4,144
33963,33964,2,97,13863,3,3,3,333
33964,33965,2,100,15124,3,3,3,333
33965,33966,0,72,11443,1,4,4,144
33966,33967,1,97,12352,2,3,4,234
33967,33968,0,126,16936,1,2,2,122
33968,33969,1,153,23093,2,1,1,211
33969,33970,-1,97,12931,1,3,4,134
33970,33971,1,89,12658,2,4,4,244
33971,33972,-1,116,15414,1,2,3,123
33972,33973,-1,128,16963,1,2,2,122
33973,33974,-1,115,17758,1,2,2,122
33974,33975,13,74,10787,4,4,4,444
33975,33976,3,85,12845,3,4,4,344
33976,33977,-1,115,16984,1,2,2,122
33977,33978,0,85,13306,1,4,4,144
