,user_id,book_id,rating,book_authors,book_isbn,book_pages,book_rating_count,book_review_count,book_title,language_code,genres,image_url,Invoice_Date,Quantity,Price
2312,125,23,4,william golding,9780000000000.0,182 pages,1840595,30634,lord of the flies,eng,classics,https://images.gr-assets.com/books/1327869409l/7624.jpg,2020-03-23 17:44:25,4,68
2313,29,1383,5,philip roth,9780000000000.0,274 pages,48050,2483,portnoy's complaint,eng,fiction,https://images.gr-assets.com/books/1327929440l/43945.jpg,2019-05-13 22:31:59,4,75
2314,29,2597,3,raymond carver,9780000000000.0,544 pages,18828,856,where i'm calling from: new and selected stories,eng,short stories,https://images.gr-assets.com/books/1388237827l/11437.jpg,2019-08-31 22:01:05,3,64
2315,4,4,4,jane austen|anna quindlen|mrs. oliphant|george saintsbury|mark twain|a.c. bradley|walter a. raleigh|virginia woolf,9780000000000.0,279 pages,2453620,54322,pride and prejudice,eng,classics,https://images.gr-assets.com/books/1320399351l/1885.jpg,2019-06-11 06:22:55,4,41
2316,4,398,3,victor hugo|walter j. cobb,9780000000000.0,510 pages,149229,3759,the hunchback of notre-dame,eng,classics,https://images.gr-assets.com/books/1388342667l/30597.jpg,2020-03-06 00:25:33,3,53
2317,4,117,4,eric carle,9780000000000.0,26 pages,338885,6637,the very hungry caterpillar,en-us,childrens,https://images.gr-assets.com/books/1517550266l/4948.jpg,2020-04-14 11:20:03,1,39
2318,4,661,4,rosamunde pilcher,9780000000000.0,530 pages,85103,2336,the shell seekers,en-ca,fiction,https://images.gr-assets.com/books/1385213408l/37095.jpg,2019-07-16 05:22:15,1,22
2319,4,85,5,barbara kingsolver,9780000000000.0,546 pages,595935,21100,the poisonwood bible,eng,fiction,https://images.gr-assets.com/books/1412242487l/7244.jpg,2019-08-07 03:04:38,4,36
2320,4,715,4,thomas mann|john e. woods,9780000000000.0,706 pages,28623,1698,the magic mountain,eng,fiction,https://images.gr-assets.com/books/1403170928l/88077.jpg,2019-06-21 10:57:18,2,62
2321,4,1258,4,founding fathers,9780000000000.0,30 pages,22007,420,the constitution of the united states of america,eng,history,https://images.gr-assets.com/books/1328756752l/89959.jpg,2019-11-08 19:46:36,3,41
2322,4,10,5,j.r.r. tolkien,9780000000000.0,1728 pages,99793,1652,j.r.r. tolkien 4-book boxed set: the hobbit and the lord of the rings,eng,fantasy,https://images.gr-assets.com/books/1346072396l/30.jpg,2020-01-17 09:51:27,3,24
2323,4,335,4,ann patchett,9780000000000.0,352 pages,216410,13260,bel canto,eng,fiction,https://images.gr-assets.com/books/1352997328l/5826.jpg,2019-04-30 03:55:20,5,43
2324,142,1544,5,shelly crane,9780000000000.0,387 pages,39807,2788,significance,eng,fantasy,https://images.gr-assets.com/books/1434591910l/16282066.jpg,2019-06-24 07:46:46,2,33
2325,142,5700,5,rumi|deepak chopra|fereydoun kia,9780000000000.0,64 pages,2661,141,the love poems of rumi,eng,poetry,https://images.gr-assets.com/books/1373473645l/67377.jpg,2020-02-18 09:30:14,1,63
2326,142,3560,5,bette greene,9780000000000.0,203 pages,14966,962,summer of my german soldier,eng,historical,https://images.gr-assets.com/books/1166975959l/18580.jpg,2020-03-10 01:16:09,3,56
2327,142,520,5,daniel quinn,9780000000000.0,266 pages,71224,4673,ishmael: an adventure of the mind and spirit,eng,fiction,https://images.gr-assets.com/books/1388180479l/227265.jpg,2019-08-23 15:40:22,4,47
2328,142,430,5,j.k. rowling,9780000000000.0,109 pages,349987,12537,the tales of beedle the bard,en-us,fantasy,https://images.gr-assets.com/books/1373467575l/3950967.jpg,2019-12-24 16:14:44,2,40
2329,142,380,4,salman rushdie,9780000000000.0,647 pages,91863,5438,midnight's children,eng,fiction,https://images.gr-assets.com/books/1371063511l/14836.jpg,2019-11-01 11:08:58,4,61
2330,142,1500,5,barbara ehrenreich,9780000000000.0,240 pages,165011,6046,nickel and dimed: on (not) getting by in america,eng,nonfiction,https://images.gr-assets.com/books/1442378091l/1869.jpg,2020-01-01 04:10:41,3,38
2331,142,1703,3,victoria aveyard,9780000000000.0,444 pages,128011,14707,glass sword,eng,fantasy,https://images.gr-assets.com/books/1436460934l/23174274.jpg,2020-03-13 17:24:19,1,37
2332,142,682,5,thomas hardy,9780000000000.0,310 pages,53998,2585,jude the obscure,eng,classics,https://images.gr-assets.com/books/1389403264l/50798.jpg,2019-07-21 06:08:51,2,65
2333,142,121,5,patrick rothfuss,9780000000000.0,662 pages,546719,33615,the name of the wind,eng,fantasy,https://images.gr-assets.com/books/1515589515l/186074.jpg,2019-06-27 19:34:41,5,75
2334,142,916,4,norman maclean|annie proulx,9780000000000.0,217 pages,19494,1239,a river runs through it and other stories,eng,fiction,https://images.gr-assets.com/books/1386924914l/30043.jpg,2019-07-24 10:09:08,3,52
2335,142,3417,5,bill bryson,9780000000000.0,288 pages,50169,4287,the life and times of the thunderbolt kid,en-gb,nonfiction,https://images.gr-assets.com/books/1389761724l/10538.jpg,2019-06-02 20:50:23,2,32
2336,142,4788,4,p.c. cast|kristin cast,9780000000000.0,302 pages,45391,2062,hidden,eng,paranormal,https://images.gr-assets.com/books/1340127630l/7933615.jpg,2020-02-18 14:24:12,1,48
2337,142,2027,5,suzanne collins,9780000000000.0,326 pages,79869,5812,gregor the overlander,eng,fantasy,https://images.gr-assets.com/books/1387742259l/262430.jpg,2019-07-01 12:41:23,4,77
2338,136,3911,4,lance armstrong|sally jenkins,9780000000000.0,294 pages,35983,1967,it's not about the bike: my journey back to life,,sports,https://images.gr-assets.com/books/1433639489l/2265.jpg,2019-08-14 00:49:17,2,62
2339,136,6180,5,gary larson|steve martin|jake morrissey,9780000000000.0,1272 pages,6032,173,"the complete far side, 1980–1994",,sequential art,https://images.gr-assets.com/books/1467423751l/50323.jpg,2019-06-22 14:56:34,5,59
2340,136,354,3,christopher paolini,9780000000000.0,704 pages,296904,8770,eldest,eng,fantasy,https://images.gr-assets.com/books/1387119654l/45978.jpg,2019-10-13 08:34:29,4,38
2341,136,8818,5,nora roberts,9780000000000.0,481 pages,13633,557,public secrets,eng,romance,https://images.gr-assets.com/books/1388333214l/26053.jpg,2019-11-09 00:06:42,1,76
2342,136,14,3,emily brontë|richard j. dunn|david timson|charlotte brontë|ruth golding|robert heindel,9780000000000.0,464 pages,1121100,29400,wuthering heights,eng,classics,https://images.gr-assets.com/books/1388212715l/6185.jpg,2020-03-05 03:01:35,5,66
2343,136,483,3,richelle mead,9780000000000.0,421 pages,155033,8010,bloodlines,en-us,young adult,https://images.gr-assets.com/books/1297199431l/8709527.jpg,2020-01-15 06:49:48,4,66
2344,136,653,5,e. lockhart,,242 pages,360990,41800,we were liars,en-us,young adult,https://images.gr-assets.com/books/1402749479l/16143347.jpg,2019-10-24 17:25:37,3,69
2345,136,287,1,ralph ellison,9780000000000.0,581 pages,138822,4782,invisible man,eng,classics,https://images.gr-assets.com/books/1352854247l/16981.jpg,2019-10-11 10:43:51,5,29
2346,136,405,4,tennessee williams,9780000000000.0,107 pages,238416,3367,a streetcar named desire,eng,plays,https://images.gr-assets.com/books/1389153133l/12220.jpg,2019-07-01 04:54:58,4,41
2347,136,130,4,mitch albom,9780000000000.0,196 pages,501872,17931,the five people you meet in heaven,eng,fiction,https://images.gr-assets.com/books/1388200541l/3431.jpg,2019-12-31 05:14:43,1,59
2348,143,18,3,oscar wilde|jeffrey eugenides,9780000000000.0,367 pages,775701,22938,the picture of dorian gray,eng,fiction,https://images.gr-assets.com/books/1424596966l/5297.jpg,2019-06-24 13:13:52,3,41
2349,143,516,3,wilkie collins|matthew sweet,9780000000000.0,672 pages,114119,6343,the woman in white,eng,classics,https://images.gr-assets.com/books/1295661017l/5890.jpg,2020-01-29 07:02:25,1,79
2350,143,38,5,antoine de saint-exupéry|richard howard|dom marcos barbosa|melina karakosta,9780000000000.0,93 pages,1022243,29424,the little prince,eng,classics,https://images.gr-assets.com/books/1367545443l/157993.jpg,2020-02-04 18:39:58,1,43
2351,143,92,4,nicholas sparks,9780000000000.0,214 pages,1144696,18249,the notebook,en-us,romance,https://images.gr-assets.com/books/1385738917l/15931.jpg,2019-05-25 21:58:56,5,48
2352,143,23,4,william golding,9780000000000.0,182 pages,1840595,30634,lord of the flies,eng,classics,https://images.gr-assets.com/books/1327869409l/7624.jpg,2019-05-03 00:34:00,2,68
2353,143,94,3,charles dickens,9780000000000.0,512 pages,562389,13554,great expectations,eng,classics,https://images.gr-assets.com/books/1309639398l/2619.jpg,2019-04-23 17:22:14,4,70
2354,143,45,3,george r.r. martin,9780000000000.0,848 pages,1657040,49398,a game of thrones,,fantasy,https://images.gr-assets.com/books/1436732693l/13496.jpg,2019-08-28 05:01:16,3,78
2355,143,35,4,bram stoker|nina auerbach|david j. skal,9780000000000.0,488 pages,775448,19726,dracula,eng,classics,https://images.gr-assets.com/books/1387151694l/17245.jpg,2020-01-11 15:22:53,1,20
2356,143,55,4,sara gruen,9780000000000.0,335 pages,1199696,57161,water for elephants,eng,fiction,https://images.gr-assets.com/books/1494428973l/43641.jpg,2019-10-12 00:23:52,4,77
2357,143,10,5,j.r.r. tolkien,9780000000000.0,1728 pages,99793,1652,j.r.r. tolkien 4-book boxed set: the hobbit and the lord of the rings,eng,fantasy,https://images.gr-assets.com/books/1346072396l/30.jpg,2020-04-17 14:44:11,5,24
2358,143,11,5,john green,9780000000000.0,313 pages,2881648,147270,the fault in our stars,eng,young adult,https://images.gr-assets.com/books/1360206420l/11870085.jpg,2019-08-21 21:01:49,3,25
2359,143,27,4,stephen chbosky,9780000000000.0,213 pages,1063711,50846,the perks of being a wallflower,eng,young adult,https://images.gr-assets.com/books/1520093244l/22628.jpg,2020-03-26 10:27:46,3,30
2360,143,21,4,charlotte brontë|michael mason,9780000000000.0,507 pages,1381404,34670,jane eyre,eng,classics,https://images.gr-assets.com/books/1327867269l/10210.jpg,2020-01-28 11:05:12,2,76
2361,143,24,5,paulo coelho|alan r. clarke|özdemir i̇nce,9780000000000.0,197 pages,1644387,63861,the alchemist,eng,fiction,https://images.gr-assets.com/books/1483412266l/865.jpg,2020-03-08 06:57:17,5,15
2362,143,2,5,j.k. rowling|mary grandpré,9780000000000.0,870 pages,2041594,33264,harry potter and the order of the phoenix,eng,fantasy,https://images.gr-assets.com/books/1255614970l/2.jpg,2019-07-07 15:59:54,1,55
2363,143,26,4,orson scott card,9780000000000.0,324 pages,965351,40289,ender's game,eng,science fiction,https://images.gr-assets.com/books/1408303130l/375802.jpg,2020-02-07 01:57:42,1,37
2364,143,8,2,george orwell,9780000000000.0,122 pages,2235084,42156,animal farm,eng,classics,https://images.gr-assets.com/books/1424037542l/7613.jpg,2020-01-11 13:55:51,2,28
2365,136,4983,4,brother andrew|elizabeth sherrill|john sherrill,9780000000000.0,256 pages,27161,700,god's smuggler,eng,christian,https://images.gr-assets.com/books/1347829238l/824062.jpg,2020-04-09 02:23:48,4,46
2366,115,1411,4,chris colfer|brandon dorman,9780000000000.0,438 pages,74398,6203,the wishing spell,eng,fantasy,https://images.gr-assets.com/books/1326920505l/11607446.jpg,2019-05-11 04:22:39,2,71
2367,115,3210,3,sei shōnagon|ivan morris,9780000000000.0,419 pages,4939,438,the pillow book,en-gb,cultural,https://images.gr-assets.com/books/1328373976l/18185.jpg,2019-07-14 14:32:41,4,37
2368,142,268,5,wally lamb,9780000000000.0,897 pages,272165,8201,i know this much is true,eng,fiction,https://images.gr-assets.com/books/1373532198l/227711.jpg,2020-01-02 17:53:01,4,79
2369,115,5237,3,j.r.r. tolkien|christopher tolkien,9780000000000.0,452 pages,25792,565,unfinished tales of númenor and middle-earth,en-us,fiction,https://images.gr-assets.com/books/1165611104l/7329.jpg,2019-12-24 13:25:28,5,36
2370,115,118,3,mitch albom|saulius dagys,9780000000000.0,210 pages,658091,21367,tuesdays with morrie,eng,nonfiction,https://images.gr-assets.com/books/1423763749l/6900.jpg,2019-04-28 19:43:42,4,19
2371,115,410,3,philip pullman,9780000000000.0,326 pages,299723,7163,the subtle knife,en-us,fantasy,https://images.gr-assets.com/books/1505766360l/119324.jpg,2020-02-26 09:07:11,3,73
2372,115,10,4,j.r.r. tolkien,9780000000000.0,1728 pages,99793,1652,j.r.r. tolkien 4-book boxed set: the hobbit and the lord of the rings,eng,fantasy,https://images.gr-assets.com/books/1346072396l/30.jpg,2019-10-10 06:25:23,3,24
2373,115,1365,5,eugene o'neill,9780000000000.0,179 pages,32363,802,long day's journey into night,eng,plays,https://images.gr-assets.com/books/1388252659l/12083.jpg,2019-06-12 12:15:45,5,27
2374,115,125,4,franz kafka|stanley corngold,9780000000000.0,201 pages,489130,12513,the metamorphosis,eng,classics,https://images.gr-assets.com/books/1359061917l/485894.jpg,2019-05-20 06:43:13,5,46
2375,136,523,4,william shakespeare|barbara a. mowat|paul werstine|gail kern paster|robert          jackson,9780000000000.0,246 pages,196382,3062,much ado about nothing,en-us,classics,https://images.gr-assets.com/books/1327885569l/12957.jpg,2019-09-27 09:32:27,5,56
2376,142,323,5,rainbow rowell,,481 pages,452401,44018,fangirl,eng,young adult,https://images.gr-assets.com/books/1355886270l/16068905.jpg,2020-01-23 23:35:48,3,60
2377,142,2079,4,neil gaiman|mike dringenberg|chris bachalo|michael zulli|kelly jones|charles vess|colleen doran|malcolm jones iii|steve parkhouse|daniel vozzo|lee loughridge|steve oliff|todd klein|dave mckean|sam kieth,9780000000000.0,612 pages,14832,512,"the absolute sandman, volume one",eng,sequential art,https://images.gr-assets.com/books/1312226853l/23753.jpg,2019-08-01 21:48:17,2,77
2378,142,7579,3,maria johnsen,9780000000000.0,72 pages,8,1,successful freelancing and outsourcing: a guide to make money online and increase business profit,,business,https://images.gr-assets.com/books/1413752701l/18839092.jpg,2019-06-01 02:19:56,1,30
2379,142,6156,4,sebastian fitzek,9780000000000.0,336 pages,8554,904,die therapie,eng,thriller,https://images.gr-assets.com/books/1469821411l/331653.jpg,2020-03-21 07:01:16,5,58
2380,142,3504,4,władysław szpilman|anthea bell,9780000000000.0,222 pages,62419,988,"the pianist: the extraordinary story of one man's survival in warsaw, 1939–45",eng,nonfiction,https://images.gr-assets.com/books/1491050715l/128066.jpg,2020-02-19 03:42:57,3,31
2381,142,1005,4,giovanni boccaccio|g.h. mcwilliam,9780000000000.0,909 pages,28647,902,the decameron,en-us,classics,https://images.gr-assets.com/books/1472027832l/51799.jpg,2020-03-06 05:15:39,2,34
2382,142,941,4,agatha christie,9780000000000.0,288 pages,104751,6829,the murder of roger ackroyd,en-us,mystery,https://images.gr-assets.com/books/1389734015l/16328.jpg,2020-04-04 22:12:42,5,23
2383,142,6889,5,c.j. daugherty,9780000000000.0,385 pages,8058,655,legacy,en-us,young adult,https://images.gr-assets.com/books/1349431865l/15757366.jpg,2019-08-21 22:54:57,3,34
2384,142,2440,5,e.l. james,9780000000000.0,576 pages,121352,10861,grey,eng,romance,https://images.gr-assets.com/books/1433182986l/25644601.jpg,2019-10-31 16:18:55,5,24
2385,142,6364,4,jennifer lynn barnes,9780000000000.0,375 pages,11093,1204,killer instinct,eng,mystery,https://images.gr-assets.com/books/1391636942l/20409231.jpg,2019-10-19 06:36:48,5,17
2386,142,820,5,bill bryson,9780000000000.0,397 pages,297320,15738,a walk in the woods,eng,nonfiction,https://images.gr-assets.com/books/1388189974l/9791.jpg,2019-08-06 02:12:32,1,71
2387,137,353,5,alan moore|david   lloyd,9780000000000.0,296 pages,232185,4643,v for vendetta,eng,sequential art,https://images.gr-assets.com/books/1343668985l/5805.jpg,2019-08-11 22:49:57,2,50
2388,142,94,5,charles dickens,9780000000000.0,512 pages,562389,13554,great expectations,eng,classics,https://images.gr-assets.com/books/1309639398l/2619.jpg,2019-08-08 03:48:01,1,70
2389,142,45,3,george r.r. martin,9780000000000.0,848 pages,1657040,49398,a game of thrones,,fantasy,https://images.gr-assets.com/books/1436732693l/13496.jpg,2020-03-29 20:18:22,4,78
2390,142,249,5,william faulkner,,326 pages,143074,6113,the sound and the fury,en-us,classics,https://images.gr-assets.com/books/1433089995l/10975.jpg,2019-09-16 13:15:39,3,30
2391,137,24,4,paulo coelho|alan r. clarke|özdemir i̇nce,9780000000000.0,197 pages,1644387,63861,the alchemist,eng,fiction,https://images.gr-assets.com/books/1483412266l/865.jpg,2020-02-01 01:08:10,4,15
2392,142,587,4,w. bruce cameron,9780000000000.0,319 pages,92526,11718,a dog's purpose,eng,fiction,https://images.gr-assets.com/books/1441219933l/7723542.jpg,2019-05-20 12:18:45,2,66
2393,137,21,4,charlotte brontë|michael mason,9780000000000.0,507 pages,1381404,34670,jane eyre,eng,classics,https://images.gr-assets.com/books/1327867269l/10210.jpg,2019-09-12 07:15:45,5,76
2394,137,27,4,stephen chbosky,9780000000000.0,213 pages,1063711,50846,the perks of being a wallflower,eng,young adult,https://images.gr-assets.com/books/1520093244l/22628.jpg,2020-04-14 04:35:54,1,30
2395,137,23,3,william golding,9780000000000.0,182 pages,1840595,30634,lord of the flies,eng,classics,https://images.gr-assets.com/books/1327869409l/7624.jpg,2020-01-25 09:10:24,3,68
2396,142,177,5,amy tan,9780000000000.0,288 pages,552197,7521,the joy luck club,eng,fiction,https://images.gr-assets.com/books/1304978653l/7763.jpg,2019-07-06 10:55:35,3,30
2397,142,301,2,arthur conan doyle,9780000000000.0,1796 pages,137570,3084,"the complete sherlock holmes, vol 1",eng,classics,https://images.gr-assets.com/books/1512062096l/188572.jpg,2020-04-08 21:51:43,5,74
2398,142,9921,5,marissa meyer,,47 pages,2226,48,cinder: chapters 1-5,eng,fantasy,https://images.gr-assets.com/books/1330860914l/13088309.jpg,2019-09-15 03:38:20,3,44
2399,142,1250,5,simon okill,,286 pages,143,33,nobody loves a bigfoot like a bigfoot babe,en-us,fantasy,https://images.gr-assets.com/books/1355737976l/16843726.jpg,2020-03-02 16:51:28,4,65
2400,142,284,4,neil gaiman,9780000000000.0,370 pages,351462,18500,neverwhere,eng,fantasy,https://images.gr-assets.com/books/1348747943l/14497.jpg,2019-07-18 16:10:30,2,55
2401,142,867,4,nicholas evans,9780000000000.0,451 pages,46466,1739,the horse whisperer,eng,fiction,https://images.gr-assets.com/books/1320410310l/479415.jpg,2019-07-08 16:19:52,3,36
2402,137,358,3,jack london,9780000000000.0,252 pages,126395,3590,white fang,en-us,classics,https://images.gr-assets.com/books/1475878443l/43035.jpg,2019-05-05 04:00:57,5,66
2403,142,3551,4,janet evanovich,9780000000000.0,326 pages,135292,4309,two for the dough,eng,mystery,https://images.gr-assets.com/books/1330926461l/6427.jpg,2020-04-02 15:43:56,4,61
2404,142,658,5,rachel caine,9780000000000.0,239 pages,86157,4560,glass houses,eng,paranormal,https://images.gr-assets.com/books/1428057864l/27266.jpg,2019-05-11 10:21:00,1,45
2405,142,65,5,richard  adams,9780000000000.0,478 pages,331158,11489,watership down,eng,classics,https://images.gr-assets.com/books/1405136931l/76620.jpg,2019-06-03 09:05:38,1,42
2406,142,113,5,j.k. rowling|mary grandpré,9780000000000.0,734 pages,2077766,36237,harry potter and the goblet of fire,en-us,fantasy,https://images.gr-assets.com/books/1361482611l/6.jpg,2019-09-19 23:32:04,5,50
2407,136,2339,4,joseph smith jr.|sidney rigdon,9780000000000.0,88 pages,5112,240,lectures on faith,eng,religion,https://images.gr-assets.com/books/1395510792l/596304.jpg,2019-08-20 04:39:49,1,56
2408,136,6382,3,kerstin gier,9780000000000.0,343 pages,92283,8978,rubinrot,,fantasy,https://images.gr-assets.com/books/1327918185l/6325285.jpg,2019-12-23 00:55:04,3,17
2409,136,1642,4,hunter s. thompson,9780000000000.0,224 pages,46665,1935,the rum diary,eng,fiction,https://images.gr-assets.com/books/1430534762l/18864.jpg,2019-08-02 00:52:22,4,20
2410,128,2284,3,jennifer weiner,9780000000000.0,537 pages,184837,2619,in her shoes,eng,womens fiction,https://images.gr-assets.com/books/1435252471l/14758.jpg,2019-05-27 18:09:57,3,18
2411,128,4755,5,gena showalter,9780000000000.0,440 pages,17745,1222,intertwined,en-us,young adult,https://images.gr-assets.com/books/1388656493l/6344423.jpg,2020-02-14 03:25:19,4,74
2412,125,4,4,jane austen|anna quindlen|mrs. oliphant|george saintsbury|mark twain|a.c. bradley|walter a. raleigh|virginia woolf,9780000000000.0,279 pages,2453620,54322,pride and prejudice,eng,classics,https://images.gr-assets.com/books/1320399351l/1885.jpg,2020-03-06 18:54:51,5,41
2413,115,29,4,kathryn stockett,9780000000000.0,465 pages,1790905,80741,the help,eng,fiction,https://images.gr-assets.com/books/1346100365l/4667024.jpg,2019-08-03 02:03:01,5,58
2414,115,50,3,dr. seuss,9780000000000.0,62 pages,519703,8147,green eggs and ham,eng,childrens,https://images.gr-assets.com/books/1468680100l/23772.jpg,2019-08-01 03:33:11,1,38
2415,122,8878,3,christopher pike,9780000000000.0,180 pages,2765,165,whisper of death,,young adult,https://images.gr-assets.com/books/1378900166l/137964.jpg,2020-01-13 12:31:56,1,62
2416,63,4068,3,sara wolf,,269 pages,14849,1404,lovely vicious,eng,young adult,https://images.gr-assets.com/books/1381350141l/18657517.jpg,2019-04-24 13:55:54,3,21
2417,128,430,5,j.k. rowling,9780000000000.0,109 pages,349987,12537,the tales of beedle the bard,en-us,fantasy,https://images.gr-assets.com/books/1373467575l/3950967.jpg,2019-05-25 15:09:00,1,40
2418,128,2897,5,kaye gibbons,9780000000000.0,126 pages,26009,1484,ellen foster,en-us,fiction,https://images.gr-assets.com/books/1386924673l/277397.jpg,2019-05-13 20:52:59,1,17
2419,128,5035,4,arthur conan doyle|kyle freeman,9780000000000.0,709 pages,76928,370,"the complete sherlock holmes, vol 2",eng,classics,https://images.gr-assets.com/books/1347663158l/3586.jpg,2020-01-18 05:26:53,5,44
2420,70,7277,3,jacqueline carey,9780000000000.0,703 pages,16689,456,kushiel's justice,eng,fantasy,https://images.gr-assets.com/books/1387707057l/40217.jpg,2019-09-24 03:05:42,2,62
2421,136,4942,5,veronica blade,,155 pages,396,101,a bite's tale (a furry fable),en-us,fantasy,https://images.gr-assets.com/books/1322781908l/13139100.jpg,2019-10-05 10:32:37,5,77
2422,136,948,3,ayn rand|leonard peikoff,9780000000000.0,704 pages,272505,10909,the fountainhead,eng,fiction,https://images.gr-assets.com/books/1491163636l/2122.jpg,2020-01-02 06:10:31,3,25
2423,142,701,4,toni morrison,9780000000000.0,337 pages,70986,2681,song of solomon,en-us,fiction,https://images.gr-assets.com/books/1451448230l/11334.jpg,2019-04-29 11:20:46,1,19
2424,136,115,4,jack kerouac,9780000000000.0,307 pages,301429,13085,on the road,en-us,classics,https://images.gr-assets.com/books/1413588576l/70401.jpg,2019-05-07 14:47:13,2,60
2425,142,943,4,leigh bardugo,,358 pages,191685,22083,shadow and bone,eng,fantasy,https://images.gr-assets.com/books/1339533695l/10194157.jpg,2020-01-24 22:35:14,4,47
2426,142,372,3,christopher paolini,9780000000000.0,748 pages,249196,8420,brisingr,eng,fantasy,https://images.gr-assets.com/books/1391443970l/2248573.jpg,2019-12-31 19:00:22,3,75
2427,142,101,4,george orwell|erich fromm,9780000000000.0,328 pages,2420816,53773,1984,eng,classics,https://images.gr-assets.com/books/1348990566l/5470.jpg,2019-08-05 06:13:59,5,53
2428,142,344,4,marie lu,,305 pages,359291,25733,legend,en-us,young adult,https://images.gr-assets.com/books/1501368160l/9275658.jpg,2020-03-09 07:14:52,5,78
2429,142,495,4,emily dickinson|thomas h. johnson,,716 pages,63997,692,the complete poems of emily dickinson,eng,classics,https://images.gr-assets.com/books/1498347611l/112204.jpg,2019-09-23 06:21:12,4,72
2430,142,550,5,deborah harkness,9780000000000.0,579 pages,278582,27809,a discovery of witches,eng,fantasy,https://images.gr-assets.com/books/1525097370l/8667848.jpg,2019-09-27 13:45:25,4,58
2431,142,1133,4,laurence sterne|melvyn new,9780000000000.0,784 pages,17429,1066,"the life and opinions of tristram shandy, gentleman",,classics,https://images.gr-assets.com/books/1403402384l/76527.jpg,2019-09-11 22:26:17,2,72
2432,142,325,4,rick riordan,9780000000000.0,521 pages,351022,13512,the son of neptune,eng,fantasy,https://images.gr-assets.com/books/1464201114l/9520360.jpg,2019-12-28 08:37:47,4,65
2433,142,476,4,rick riordan,9780000000000.0,597 pages,205884,12957,the house of hades,eng,fantasy,https://images.gr-assets.com/books/1464201430l/12127810.jpg,2020-02-01 10:37:44,3,74
2434,142,115,5,jack kerouac,9780000000000.0,307 pages,301429,13085,on the road,en-us,classics,https://images.gr-assets.com/books/1413588576l/70401.jpg,2020-03-28 10:44:14,4,60
2435,142,1312,5,charlaine harris,9780000000000.0,311 pages,143200,5437,dead in the family,eng,fantasy,https://images.gr-assets.com/books/1290479828l/7091488.jpg,2019-11-08 09:43:49,5,32
2436,142,8,5,george orwell,9780000000000.0,122 pages,2235084,42156,animal farm,eng,classics,https://images.gr-assets.com/books/1424037542l/7613.jpg,2019-11-13 07:03:11,4,28
2437,142,5,5,stephenie meyer,9780000000000.0,498 pages,4281268,97991,twilight,eng,young adult,https://images.gr-assets.com/books/1361039443l/41865.jpg,2019-06-11 01:55:01,2,62
2438,142,4,5,jane austen|anna quindlen|mrs. oliphant|george saintsbury|mark twain|a.c. bradley|walter a. raleigh|virginia woolf,9780000000000.0,279 pages,2453620,54322,pride and prejudice,eng,classics,https://images.gr-assets.com/books/1320399351l/1885.jpg,2019-04-21 16:31:42,4,41
2439,142,13,5,shel silverstein,9780000000000.0,64 pages,789681,15694,the giving tree,eng,childrens,https://images.gr-assets.com/books/1174210942l/370493.jpg,2020-04-14 01:52:52,3,51
2440,142,10,3,j.r.r. tolkien,9780000000000.0,1728 pages,99793,1652,j.r.r. tolkien 4-book boxed set: the hobbit and the lord of the rings,eng,fantasy,https://images.gr-assets.com/books/1346072396l/30.jpg,2019-06-04 11:46:58,5,24
2441,142,55,5,sara gruen,9780000000000.0,335 pages,1199696,57161,water for elephants,eng,fiction,https://images.gr-assets.com/books/1494428973l/43641.jpg,2020-03-13 02:42:16,5,77
2442,142,33,3,l.m. montgomery,9780000000000.0,320 pages,599365,16797,anne of green gables,eng,classics,https://images.gr-assets.com/books/1390789015l/8127.jpg,2019-07-15 08:25:51,4,39
2443,142,483,5,richelle mead,9780000000000.0,421 pages,155033,8010,bloodlines,en-us,young adult,https://images.gr-assets.com/books/1297199431l/8709527.jpg,2019-12-11 18:06:40,2,66
2444,142,92,4,nicholas sparks,9780000000000.0,214 pages,1144696,18249,the notebook,en-us,romance,https://images.gr-assets.com/books/1385738917l/15931.jpg,2019-07-31 12:17:54,3,48
2445,142,620,4,benjamin alire sáenz,9780000000000.0,359 pages,165400,24631,aristotle and dante discover the secrets of the universe,eng,young adult,https://images.gr-assets.com/books/1328320260l/12000020.jpg,2020-02-12 04:10:26,1,61
2446,149,426,3,chaim potok,9780000000000.0,304 pages,77499,3799,the chosen,eng,fiction,https://images.gr-assets.com/books/1403191327l/187181.jpg,2019-09-28 12:26:57,5,55
2447,149,576,5,robert penn warren,9780000000000.0,439 pages,49563,2134,all the king's men,eng,fiction,https://images.gr-assets.com/books/1342193852l/5527.jpg,2019-07-01 21:24:10,3,72
2448,149,198,5,robert louis stevenson,9780000000000.0,311 pages,344305,9084,treasure island,eng,classics,https://images.gr-assets.com/books/1485248909l/295.jpg,2020-03-19 07:43:32,2,50
2449,149,1312,2,charlaine harris,9780000000000.0,311 pages,143200,5437,dead in the family,eng,fantasy,https://images.gr-assets.com/books/1290479828l/7091488.jpg,2019-10-06 14:15:43,1,32
2450,149,283,5,marissa meyer,9780000000000.0,390 pages,548169,46557,cinder,en-us,young adult,https://images.gr-assets.com/books/1470056948l/11235712.jpg,2019-07-06 23:21:39,2,43
2451,149,2770,3,karen chance,9780000000000.0,307 pages,30462,1620,touch the dark,eng,fantasy,https://images.gr-assets.com/books/1307391100l/67513.jpg,2019-12-26 19:46:45,4,45
